avg_cl,trans,deg_centr,average_neighbor_degree,average_degree_connectivity,k_nearest_neighbors,degree_centrality,closeness_centrality,betweenness_centrality,diameter,average_shortest_path_length
0.0,0,1,639777342,0,0,1,0.0,0.0,0,0
0.0,0,1,651868737,0,0,1,0.0,0.0,0,0
0.0,0,1,645249601,0,0,1,0.0,0.0,0,0
0.0,0,1,644364870,0,0,1,0.0,0.0,0,0
0.0,0,1,647313993,0,0,1,0.0,0.0,0,0
0.0,0,1,651835979,0,0,1,0.0,0.0,0,0
0.0,0,1,650361420,0,0,1,0.0,0.0,0,0
0.806948606948607,0.5619834710743802,0.4666666666666666,274165589.53333336,8.697762133699634,8.697762133699634,0.4666666666666666,0.6743614404918753,0.041025641025641026,2,1
0.0,0,1,642333262,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,439073034.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.705026455026455,0.35714285714285715,0.3611111111111111,364476400,4.833333333333333,4.833333333333333,0.3611111111111111,0.6302808302808303,0.09126984126984126,2,1
0.0,0,1,640236123,0,0,1,0.0,0.0,0,0
0.635253072209594,0.48817802503477054,0.2826086956521739,328140024.2083333,11.775120578047,11.775120578047,0.2826086956521739,0.5942768765062553,0.03260869565217391,2,1
0.0,0,1.0,647466929,1.0,1.0,1.0,1.0,0.0,1,1
0.8666666666666666,0.7894736842105263,0.8,340696372.8,3.5555555555555554,3.5555555555555554,0.8,0.8533333333333334,0.06666666666666667,2,1
0.6219211741649897,0.35931012456084316,0.16816326530612244,523895323.96,20.34295031833507,20.34295031833507,0.16816326530612244,0.5524813755687668,0.017329931972789113,2,1
0.0,0,1.0,360883319.5,1.0,1.0,1.0,1.0,0.0,1,1
0.7150936358962675,0.22958057395143489,0.13974358974358975,311301101.175,16.007992071060254,16.007992071060254,0.13974358974358975,0.5448442272404316,0.022638326585695007,2,1
0.0,0,1,641743487,0,0,1,0.0,0.0,0,0
0.0,0,1,642726529,0,0,1,0.0,0.0,0,0
0.34523809523809523,0.23076923076923078,0.3214285714285714,403963736,4.309523809523809,4.309523809523809,0.3214285714285714,0.6196095571095571,0.1130952380952381,2,1
0.6782741068455354,0.6494845360824743,0.5604395604395604,503859082.78571427,9.305601188934522,9.305601188934522,0.5604395604395604,0.7148251022897197,0.036630036630036625,2,1
0.413924963924964,0.2231404958677686,0.20779220779220778,556809054.0909091,10.583407738095238,10.583407738095238,0.20779220779220778,0.5691204477133407,0.03961038961038962,2,1
0.0,0,0.5,347556906.75,2.0,2.0,0.5,0.7,0.25,2,1
0.0,0,1,651639449,0,0,1,0.0,0.0,0,0
0.0,0,1,648493726,0,0,1,0.0,0.0,0,0
0.5720826004879189,0.2800152700897118,0.12144144144144145,264349216.42666668,17.14192577227963,17.14192577227963,0.12144144144144145,0.5355596300979155,0.01203504874737752,2,1
0.0,0,1,644692645,0,0,1,0.0,0.0,0,0
0.0,0,1.0,586056993,1.0,1.0,1.0,1.0,0.0,1,1
0.5320172882672882,0.20652173913043478,0.14260249554367202,536541202.35294116,13.220250204341113,13.220250204341113,0.14260249554367202,0.5457857287613,0.02679367201426025,2,1
0.0,0,1,648034983,0,0,1,0.0,0.0,0,0
0.0,0,1,647379629,0,0,1,0.0,0.0,0,0
0.0,0,1,651803320,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,601268209,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,650328763,0,0,1,0.0,0.0,0,0
0.0,0,1.0,436641234,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,644299454,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,491601902.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,0.6666666666666666,379884582.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.48510737628384687,0.42677824267782427,0.2647058823529412,575932252.5882353,8.756448412698413,8.756448412698413,0.2647058823529412,0.5914684095536363,0.049019607843137254,2,1
0.0,0,1,640400100,0,0,1,0.0,0.0,0,0
0.0,0,1,649247461,0,0,1,0.0,0.0,0,0
0.0,0,1,648035046,0,0,1,0.0,0.0,0,0
0.0,0,1,645413607,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,511513924.6666667,2.0,2.0,1.0,1.0,0.0,1,1
0.0,0,1,650820341,0,0,1,0.0,0.0,0,0
0.5867032516068086,0.44798429714630833,0.21543316121629374,442084886.77380955,31.085016074603146,31.085016074603146,0.21543316121629374,0.5658559487017751,0.009567888277850076,2,1
0.0,0,1,651475706,0,0,1,0.0,0.0,0,0
0.0,0,1,652000003,0,0,1,0.0,0.0,0,0
0.7227344204616931,0.25033244680851063,0.08997668997668998,72055347.39393939,20.868596851866084,20.868596851866084,0.08997668997668998,0.5273263088621525,0.014219114219114225,2,1
0.20860215053763442,0.02531645569620253,0.07056451612903225,547134622.84375,15.147849462365592,15.147849462365592,0.07056451612903225,0.5256920325090303,0.030981182795698926,2,1
0.6666666666666666,0.5625,0.5238095238095238,472677693.14285713,4.416666666666667,4.416666666666667,0.5238095238095238,0.7017316017316018,0.09523809523809523,2,1
0.34952542417260163,0.09975961538461539,0.07242063492063491,539567808.96875,20.056231962481963,20.056231962481963,0.07242063492063491,0.5227000045191886,0.014960957501280082,2,1
0.0,0,1,651148048,0,0,1,0.0,0.0,0,0
0.0,0,1,647871259,0,0,1,0.0,0.0,0,0
0.0,0,1,652426012,0,0,1,0.0,0.0,0,0
0.0,0,1,640138026,0,0,1,0.0,0.0,0,0
0.0,0,1,651311917,0,0,1,0.0,0.0,0,0
0.28301995451329814,0.11298482293423272,0.07686453576864535,489898089.36986303,21.90163110698825,21.90163110698825,0.07686453576864535,0.5234616886447493,0.013001907946920492,2,1
0.0,0,1,649149230,0,0,1,0.0,0.0,0,0
0.0,0,1,649313075,0,0,1,0.0,0.0,0,0
0.0,0,1,650754868,0,0,1,0.0,0.0,0,0
0.645917228051742,0.3969058415577487,0.1463157894736842,323101458.42105263,22.109609771594226,22.109609771594226,0.1463157894736842,0.5432090239199291,0.011536273115220486,2,1
0.36247086247086246,0.1232876712328767,0.1923076923076923,253769874.07692307,6.520833333333333,6.520833333333333,0.1923076923076923,0.5696477435607871,0.07342657342657342,2,1
0.0,0,1,647117647,0,0,1,0.0,0.0,0,0
0.5827505827505828,0.189873417721519,0.21794871794871795,104639967.76923077,6.440476190476191,6.440476190476191,0.21794871794871795,0.5773183338400729,0.07109557109557109,2,1
0.313252582996677,0.011862475705381677,0.015324640408657077,246670137.9884393,57.16224852344038,57.16224852344038,0.015324640408657077,0.5052938874206944,0.005758335436206683,2,1
0.0,0,1,645512040,0,0,1,0.0,0.0,0,0
0.0,0,1.0,321825876.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,648919915,0,0,1,0.0,0.0,0,0
0.0,0,1,649050995,0,0,1,0.0,0.0,0,0
0.0,0,1.0,646320479.5,1.0,1.0,1.0,1.0,0.0,1,1
0.43030303030303024,0.17307692307692307,0.2363636363636364,639309579.1818181,5.629166666666666,5.629166666666666,0.2363636363636364,0.5856396785189355,0.08484848484848485,2,1
0.0,0,1,648919933,0,0,1,0.0,0.0,0,0
0.31978166760775456,0.06172839506172839,0.1067193675889328,508311904.17391306,11.113636363636363,11.113636363636363,0.1067193675889328,0.5382095031408208,0.042537172971955584,2,1
0.0,0,1,641842048,0,0,1,0.0,0.0,0,0
0.35000000000000003,0.25,0.4,541441746.5,3.3,3.3,0.4,0.6527777777777778,0.15,2,1
0.0,0,1,652098444,0,0,1,0.0,0.0,0,0
0.37617117221341845,0.09696871454044416,0.048291255693300755,646983687.7325581,45.9575108270811,45.9575108270811,0.048291255693300755,0.5135127657012186,0.0037176122824480445,2,1
0.0,0,1,640334734,0,0,1,0.0,0.0,0,0
0.0,0,1,644037521,0,0,1,0.0,0.0,0,0
0.8431547619047619,0.4834123222748815,0.30833333333333335,302738844,6.99092970521542,6.99092970521542,0.30833333333333335,0.6040964922758401,0.04940476190476191,2,1
0.0,0,1,651148189,0,0,1,0.0,0.0,0,0
0.0,0,1.0,422179393,1.0,1.0,1.0,1.0,0.0,1,1
0.545876887340302,0.08071748878923767,0.07317073170731707,510604217.6904762,17.30425861401471,17.30425861401471,0.07317073170731707,0.524667800191459,0.023170731707317073,2,1
0.0,0,1,650853287,0,0,1,0.0,0.0,0,0
0.0,0,1,649903015,0,0,1,0.0,0.0,0,0
0.0,0,1,647379880,0,0,1,0.0,0.0,0,0
0.0,0,1,650558382,0,0,1,0.0,0.0,0,0
0.0,0,1,639548335,0,0,1,0.0,0.0,0,0
0.0,0,0.4,395253691.4,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.7225108225108225,0.46601941747572817,0.4,401208538.3636364,6.339229024943311,6.339229024943311,0.4,0.6461701353342221,0.06666666666666667,2,1
0.4797734392911736,0.08344979334542535,0.03712735778629373,634204040.1725352,48.869666644951124,48.869666644951124,0.03712735778629373,0.5104978906752382,0.0034144419936656257,2,1
0.38461538461538464,0.13636363636363635,0.18681318681318682,402007089.78571427,7.07051282051282,7.07051282051282,0.18681318681318682,0.566935817805383,0.06776556776556776,2,1
0.0,0,1,652524474,0,0,1,0.0,0.0,0,0
0.0,0,1,639712187,0,0,1,0.0,0.0,0,0
0.0,0,1,649313212,0,0,1,0.0,0.0,0,0
0.6653807875814327,0.32782413350449296,0.11414900888585099,294772867.53246754,22.99076296918596,22.99076296918596,0.11414900888585099,0.5341145358484106,0.011811346548188653,2,1
0.0,0,1,649116608,0,0,1,0.0,0.0,0,0
0.0,0,1,650230720,0,0,1,0.0,0.0,0,0
0.0,0,1,645446594,0,0,1,0.0,0.0,0,0
0.755006105006105,0.8059701492537313,0.717948717948718,511221684.15384614,9.670715660001374,9.670715660001374,0.717948717948718,0.7978559213754964,0.02564102564102564,2,1
0.0,0,1,650525636,0,0,1,0.0,0.0,0,0
0.0,0,1,649247685,0,0,1,0.0,0.0,0,0
0.26990180330657987,0.10637636080870917,0.07404426559356136,494495177.2394366,21.53914258818105,21.53914258818105,0.07404426559356136,0.5227540098303367,0.013419648324730995,2,1
0.0,0,1.0,633132015,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,651148235,0,0,1,0.0,0.0,0,0
0.0,0,1,652229581,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,517092014,2.0,2.0,1.0,1.0,0.0,1,1
0.4147008547008547,0.4491017964071856,0.26666666666666666,400206189.3333333,7.683333333333334,7.683333333333334,0.26666666666666666,0.5936257258576099,0.05641025641025642,2,1
0.0,0,1,643546065,0,0,1,0.0,0.0,0,0
0.0,0,1,650394579,0,0,1,0.0,0.0,0,0
0.0,0,1,648264662,0,0,1,0.0,0.0,0,0
0.0,0,1.0,502511075,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,0.33333333333333337,524019814.5,3.0,3.0,0.33333333333333337,0.6296296296296297,0.16666666666666666,2,1
0.0,0,1,651410401,0,0,1,0.0,0.0,0,0
0.0,0,1,651181040,0,0,1,0.0,0.0,0,0
0.0,0,1,645872626,0,0,1,0.0,0.0,0,0
0.6225567924139352,0.24912280701754386,0.10530612244897958,242289186.46,17.09916061121418,17.09916061121418,0.10530612244897958,0.532763341352181,0.018639455782312922,2,1
0.0,0,0.13333333333333333,524239457.26666665,7.5,7.5,0.13333333333333333,0.5506172839506173,0.06666666666666667,2,1
0.0,0,1,642694137,0,0,1,0.0,0.0,0,0
0.4219498910675381,0.06998444790046657,0.07777777777777778,452352832.0555556,14.516414141414142,14.516414141414142,0.07777777777777778,0.5268635629377377,0.02712418300653595,2,1
0.0,0,1,646003716,0,0,1,0.0,0.0,0,0
0.35000000000000003,0.25,0.4,579212327.5,3.3,3.3,0.4,0.6527777777777778,0.15,2,1
0.0,0,1,648199175,0,0,1,0.0,0.0,0,0
0.0,0,1,652360712,0,0,1,0.0,0.0,0,0
0.0,0,1,652229648,0,0,1,0.0,0.0,0,0
0.0,0,1,651705363,0,0,1,0.0,0.0,0,0
0.0,0,1,649804827,0,0,1,0.0,0.0,0,0
0.5839126618612506,0.239120151371807,0.12103174603174602,610973281.21875,21.849786768904416,21.849786768904416,0.12103174603174602,0.5371035035867305,0.014176907322068614,2,1
0.0,0,1,651410472,0,0,1,0.0,0.0,0,0
0.0,0,1,642137135,0,0,1,0.0,0.0,0,0
0.0,0,1,652524595,0,0,1,0.0,0.0,0,0
0.4473821125821375,0.10159113049125575,0.04597567700925899,641145559.756654,41.911643351740096,41.911643351740096,0.04597567700925899,0.5129155970361874,0.00365526560532851,2,1
0.0,0,1,650853429,0,0,1,0.0,0.0,0,0
0.8382996632996633,0.6536964980544747,0.5757575757575758,253642431.16666666,8.707251082251082,8.707251082251082,0.5757575757575758,0.7317034416105623,0.04242424242424242,2,1
0.49331323805008004,0.10047846889952153,0.06315789473684211,564933662.3815789,24.926435786435786,24.926435786435786,0.06315789473684211,0.5195121107213252,0.012660028449502134,2,1
0.6395382939500587,0.4064516129032258,0.28104575163398693,323117110.5,9.827865761689292,9.827865761689292,0.28104575163398693,0.5977158412746566,0.04493464052287582,2,1
0.0,0,0.4,477781889.8,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.7514274257032879,0.5401376146788991,0.3310344827586207,199247087.43333334,13.681319880630225,13.681319880630225,0.3310344827586207,0.6105967920879476,0.023891625615763544,2,1
0.0,0,1,649477203,0,0,1,0.0,0.0,0,0
0.32420727155387674,0.286863718954422,0.1477125748502994,314421941.56287426,112.7577903884269,112.7577903884269,0.1477125748502994,0.5415353565848303,0.0017079908319633274,2,1
0.0,0,0.6666666666666666,558864699,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,647085143,0,0,1,0.0,0.0,0,0
0.5245025454625739,0.14511627906976743,0.06956521739130435,523286389.0869565,28.06557249968174,28.06557249968174,0.06956521739130435,0.5204116807917196,0.008233936129280493,2,1
0.0,0,1,642989152,0,0,1,0.0,0.0,0,0
0.0,0,1,651050082,0,0,1,0.0,0.0,0,0
0.9,0.875,0.9,231049468.6,3.75,3.75,0.9,0.92,0.03333333333333333,2,1
0.0,0,1,648789094,0,0,1,0.0,0.0,0,0
0.0,0,1,639908969,0,0,1,0.0,0.0,0,0
0.5339687219478162,0.3150614754098361,0.18466898954703834,378008553.1666667,15.983975857732434,15.983975857732434,0.18466898954703834,0.5573605305408309,0.020383275261324038,2,1
0.4603518615469965,0.19880059970014993,0.11739820200951878,599435110.8548387,20.604039716246977,20.604039716246977,0.11739820200951878,0.5354549666041816,0.014710029966508022,2,1
0.0,0,1.0,433371286.5,1.0,1.0,1.0,1.0,0.0,1,1
0.8452834161898345,0.5205991642260989,0.430494468879115,642975978.593496,87.0147489353058,87.0147489353058,0.430494468879115,0.6731968847346588,0.004706657281990787,2,1
0.8666666666666666,0.7894736842105263,0.8,510546258,3.5555555555555554,3.5555555555555554,0.8,0.8533333333333334,0.06666666666666667,2,1
0.0,0,1,646003848,0,0,1,0.0,0.0,0,0
0.0,0,1,645446793,0,0,1,0.0,0.0,0,0
0.6239013657282889,0.2531486146095718,0.09951923076923076,356770066.1230769,20.560368550100694,20.560368550100694,0.09951923076923076,0.5300803567089727,0.014293345543345543,2,1
0.8339417720720996,0.5128800226155119,0.4281496062992126,642991529.46875,85.31991897238153,85.31991897238153,0.4281496062992126,0.6707653039634591,0.004538495188101485,2,1
0.0,0,1,650525845,0,0,1,0.0,0.0,0,0
0.48889245633031997,0.12409381663113006,0.07932310946589106,595753510.7258065,21.165667747552995,21.165667747552995,0.07932310946589106,0.5245888449014241,0.015344614842235151,2,1
0.0,0,1,642989214,0,0,1,0.0,0.0,0,0
0.0,0,1,651279520,0,0,1,0.0,0.0,0,0
0.4586181007484887,0.09204581275612063,0.040201478133973546,636876362.6472603,49.64013837693414,49.64013837693414,0.040201478133973546,0.5112875057680608,0.003309650075400091,2,1
0.0,0,1,651902117,0,0,1,0.0,0.0,0,0
0.0,0,1,651443365,0,0,1,0.0,0.0,0,0
0.0,0,1,639941798,0,0,1,0.0,0.0,0,0
0.0,0,1,642989225,0,0,1,0.0,0.0,0,0
0.0,0,1,647576747,0,0,1,0.0,0.0,0,0
0.5041219649915303,0.2704225352112676,0.17786561264822134,411111314.9130435,10.554592803030303,10.554592803030303,0.17786561264822134,0.5594387383714396,0.03914925654056089,2,1
0.0,0,1,651345070,0,0,1,0.0,0.0,0,0
0.5750018775001777,0.09860827803454776,0.05476291664136968,493857453.16483516,48.88946309497474,48.88946309497474,0.05476291664136968,0.5162976265394815,0.005251317129770168,2,1
0.0,0,1,643611823,0,0,1,0.0,0.0,0,0
0.0,0,1,651345073,0,0,1,0.0,0.0,0,0
0.0,0,1,648494263,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,535121281,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,650591422,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,446762679.3333333,2.0,2.0,1.0,1.0,0.0,1,1
0.0,0,1,649247941,0,0,1,0.0,0.0,0,0
0.0,0,1,649444551,0,0,1,0.0,0.0,0,0
0.0,0,1,647380177,0,0,1,0.0,0.0,0,0
0.0,0,1,642989271,0,0,1,0.0,0.0,0,0
0.0,0,1,652164313,0,0,1,0.0,0.0,0,0
0.0,0,1,640826590,0,0,1,0.0,0.0,0,0
0.0,0,1,650951904,0,0,1,0.0,0.0,0,0
0.0,0,1,650296546,0,0,1,0.0,0.0,0,0
0.46145189792887226,0.09047804624577813,0.04428740565339648,645065949.3733906,44.76312008931279,44.76312008931279,0.04428740565339648,0.5125789864984753,0.004137283958210404,2,1
0.2552213868003341,0.07142857142857142,0.11904761904761905,543932219.4761904,9.875,9.875,0.11904761904761905,0.5428238771892022,0.046365914786967416,2,1
0.0,0,1,639843568,0,0,1,0.0,0.0,0,0
0.0,0,1,649903348,0,0,1,0.0,0.0,0,0
0.0,0,1,640924916,0,0,1,0.0,0.0,0,0
0.7227133424644736,0.3160667251975417,0.12745098039215685,349653605.2692308,17.37638770525045,17.37638770525045,0.12745098039215685,0.5390309043876582,0.01745098039215686,2,1
0.0,0,1,646233347,0,0,1,0.0,0.0,0,0
0.0,0,1,646888711,0,0,1,0.0,0.0,0,0
0.0,0,1,650427657,0,0,1,0.0,0.0,0,0
0.0,0,1,642694414,0,0,1,0.0,0.0,0,0
0.0,0,1,640957724,0,0,1,0.0,0.0,0,0
0.0,0,1,643054879,0,0,1,0.0,0.0,0,0
0.0,0,1,646200609,0,0,1,0.0,0.0,0,0
0.0,0,1,642989349,0,0,1,0.0,0.0,0,0
0.0,0,1,644005164,0,0,1,0.0,0.0,0,0
0.0,0,1.0,468724382.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,651279662,0,0,1,0.0,0.0,0,0
0.7566661369775941,0.21009771986970685,0.13978494623655913,266086613.16129032,12.137794612794613,12.137794612794613,0.13978494623655913,0.545308913990869,0.029662588060808306,2,1
0.0,0,1,646757682,0,0,1,0.0,0.0,0,0
0.0,0,1,642989364,0,0,1,0.0,0.0,0,0
0.0,0,1.0,553183213,1.0,1.0,1.0,1.0,0.0,1,1
0.36247086247086246,0.1232876712328767,0.1923076923076923,264099431.69230768,6.520833333333333,6.520833333333333,0.1923076923076923,0.5696477435607871,0.07342657342657342,2,1
0.5154965717764276,0.44072657743785854,0.2573170731707317,346073430.3902439,18.08983236770035,18.08983236770035,0.2573170731707317,0.5825709787193236,0.01904315196998124,2,1
0.32146800857149305,0.05902982742456335,0.024622754491017966,546834671.7604791,69.49758004634893,69.49758004634893,0.024622754491017966,0.50675864977249,0.0019546638186552757,2,1
0.0,0,1,642170172,0,0,1,0.0,0.0,0,0
0.0,0,1,649903422,0,0,1,0.0,0.0,0,0
0.0,0,1,642792774,0,0,1,0.0,0.0,0,0
0.0,0,1,639712582,0,0,1,0.0,0.0,0,0
0.0,0,1,646167886,0,0,1,0.0,0.0,0,0
0.07416744475568005,0.01,0.05873015873015873,599667299.7222222,17.02857142857143,17.02857142857143,0.05873015873015873,0.521768996732733,0.0276844070961718,2,1
0.0,0,1,644889936,0,0,1,0.0,0.0,0,0
0.5794117647058824,0.2616279069767442,0.22058823529411764,366455826.4117647,8.106944444444444,8.106944444444444,0.22058823529411764,0.5747065558490017,0.05196078431372549,2,1
0.0,0,1,639843664,0,0,1,0.0,0.0,0,0
0.0,0,1,650362196,0,0,1,0.0,0.0,0,0
0.5058823529411766,0.23076923076923078,0.20588235294117646,534387984.64705884,8.142857142857142,8.142857142857142,0.20588235294117646,0.5708077758355845,0.052941176470588235,2,1
0.0,0,1,650722650,0,0,1,0.0,0.0,0,0
0.0,0,1,649805148,0,0,1,0.0,0.0,0,0
0.6089582193030468,0.261101243339254,0.16009852216748768,555026841.7586207,11.730820105820106,11.730820105820106,0.16009852216748768,0.5515209624142228,0.031107462141944903,2,1
0.0,0,1,649608547,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,499046118,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,650919302,0,0,1,0.0,0.0,0,0
0.7222138680033416,0.3693467336683417,0.26842105263157895,359141271.9,10.109778613199666,10.109778613199666,0.26842105263157895,0.5920409246226944,0.040643274853801176,2,1
0.0,0,0.6666666666666666,494493083.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,0.33333333333333337,651461969.5,3.0,3.0,0.33333333333333337,0.6296296296296297,0.16666666666666666,2,1
0.0,0,1,652361099,0,0,1,0.0,0.0,0,0
0.0,0,1,645086604,0,0,1,0.0,0.0,0,0
0.0,0,1,644005256,0,0,1,0.0,0.0,0,0
0.3196968609798206,0.20256206005234667,0.10122501611863313,282837118.869697,65.38860718360482,65.38860718360482,0.10122501611863313,0.5280580786102801,0.0027401676337846562,2,1
0.0,0,1,649084304,0,0,1,0.0,0.0,0,0
0.0,0,1,640073106,0,0,1,0.0,0.0,0,0
0.0,0,1,648822163,0,0,1,0.0,0.0,0,0
0.8553571428571429,0.8,0.7857142857142857,459052357.625,5.950793650793651,5.950793650793651,0.7857142857142857,0.8416666666666667,0.035714285714285705,2,1
0.0,0,1,643186084,0,0,1,0.0,0.0,0,0
0.0,0,1,649674149,0,0,1,0.0,0.0,0,0
0.8531174631732632,0.5146716155528536,0.42997639653815894,642990433.5806452,85.42793349127508,85.42793349127508,0.42997639653815894,0.673423391364953,0.004672324618539682,2,1
0.4803016684692302,0.30086272135613745,0.11594202898550725,298865177.04347825,35.45656509210269,35.45656509210269,0.11594202898550725,0.5335116107868683,0.006500426257459507,2,1
0.0,0,1,651443632,0,0,1,0.0,0.0,0,0
0.5833333333333333,0.6,0.6666666666666666,413456499.25,2.388888888888889,2.388888888888889,0.6666666666666666,0.775,0.16666666666666666,2,1
0.0,0,1,642104757,0,0,1,0.0,0.0,0,0
0.0,0,1,642989494,0,0,1,0.0,0.0,0,0
0.0,0,1,651083192,0,0,1,0.0,0.0,0,0
0.5331701983107138,0.1338426711941143,0.06148113646949231,484425944.6052632,29.746732726552427,29.746732726552427,0.06148113646949231,0.5184435106963995,0.008379632710093819,2,1
0.0,0,1,642563518,0,0,1,0.0,0.0,0,0
0.0,0,1,642989504,0,0,1,0.0,0.0,0,0
0.0,0,1.0,467652056,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,649379275,0,0,1,0.0,0.0,0,0
0.0,0,1,643218894,0,0,1,0.0,0.0,0,0
0.7334249084249085,0.4731182795698925,0.3333333333333333,221792501.125,9.35875,9.35875,0.3333333333333333,0.6196999030099942,0.04761904761904762,2,1
0.0,0,1,646823378,0,0,1,0.0,0.0,0,0
0.0,0,1,650657237,0,0,1,0.0,0.0,0,0
0.0,0,1.0,421489861,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,649248218,0,0,1,0.0,0.0,0,0
0.0,0,1,640105947,0,0,1,0.0,0.0,0,0
0.0,0,1,645643742,0,0,1,0.0,0.0,0,0
0.0,0,1,646659556,0,0,1,0.0,0.0,0,0
0.0,0,1,643644906,0,0,1,0.0,0.0,0,0
0.0,0,1,647478783,0,0,1,0.0,0.0,0,0
0.0,0,1,649707008,0,0,1,0.0,0.0,0,0
0.0,0,1,641285648,0,0,1,0.0,0.0,0,0
0.0,0,1,646430227,0,0,1,0.0,0.0,0,0
0.0,0,1,647544340,0,0,1,0.0,0.0,0,0
0.0,0,1,648527381,0,0,1,0.0,0.0,0,0
0.0,0,1,645414424,0,0,1,0.0,0.0,0,0
0.6240468409586056,0.18404907975460122,0.16993464052287582,192241177.8888889,8.469542483660131,8.469542483660131,0.16993464052287582,0.5587292090351045,0.05187908496732026,2,1
0.4503683451051872,0.1020986954055587,0.06265664160401002,397103387.2280702,20.873417207792208,20.873417207792208,0.06265664160401002,0.5204853686636294,0.017042606516290727,2,1
0.5833333333333333,0.6,0.6666666666666666,370399152.5,2.388888888888889,2.388888888888889,0.6666666666666666,0.775,0.16666666666666666,2,1
0.0,0,1,649707044,0,0,1,0.0,0.0,0,0
0.8333333333333333,0.75,0.8333333333333333,537455514.25,2.666666666666667,2.666666666666667,0.8333333333333333,0.875,0.08333333333333333,2,1
0.0,0,1,651902506,0,0,1,0.0,0.0,0,0
0.7551515151515152,0.6078947368421053,0.47619047619047616,286578823.93333334,9.137255337255338,9.137255337255338,0.47619047619047616,0.6788184200630919,0.040293040293040296,2,1
0.0,0,1,642170428,0,0,1,0.0,0.0,0,0
0.0,0,1,652262973,0,0,1,0.0,0.0,0,0
0.0,0,1,644628030,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,495529711.6666667,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.5833333333333333,0.6,0.6666666666666666,447945593.75,2.388888888888889,2.388888888888889,0.6666666666666666,0.775,0.16666666666666666,2,1
0.44148214358740684,0.16746871992300288,0.09615384615384616,594479125.0461539,20.98268481031639,20.98268481031639,0.09615384615384616,0.5291740619497414,0.014346764346764348,2,1
0.5863222588285104,0.11056511056511056,0.06174863387978142,244549146.63934427,21.037417829084497,21.037417829084497,0.06174863387978142,0.5199524213222956,0.01590256552746133,2,1
0.0,0,0.6666666666666666,365689877,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.2968885135547686,0.0708002250675889,0.03217564870259481,510373332.21956086,64.7141182038471,64.7141182038471,0.03217564870259481,0.5087447354684358,0.0019395277581110322,2,1
0.0,0,0.6666666666666666,576983378,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,0.6666666666666666,514571443.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.8358682206038879,0.5048721734929265,0.4151497357604228,642992317.2061069,86.99960843366297,86.99960843366297,0.4151497357604228,0.6643743756165322,0.004533722978601373,2,1
0.0,0,1,645938776,0,0,1,0.0,0.0,0,0
0.0,0,1,651509339,0,0,1,0.0,0.0,0,0
0.0,0,1,650034779,0,0,1,0.0,0.0,0,0
0.0,0,1,640499293,0,0,1,0.0,0.0,0,0
0.0,0,1,652131945,0,0,1,0.0,0.0,0,0
0.514748077089275,0.14881780250347706,0.0925589836660617,591861579.8965517,20.139292012498778,20.139292012498778,0.0925589836660617,0.5284127921299624,0.01620430386310604,2,1
0.0,0,1,642924150,0,0,1,0.0,0.0,0,0
0.0,0,1,640925311,0,0,1,0.0,0.0,0,0
0.0,0,1,648986242,0,0,1,0.0,0.0,0,0
0.0,0,1,640564867,0,0,1,0.0,0.0,0,0
