uid,target
651435658,0
649436810,0
648683149,0
643931789,0
650813071,0
642981524,0
645602967,0
642981531,0
649338526,0
641310368,0
642981545,0
642064041,0
642326187,0
650845872,0
644030128,0
649928375,0
652254905,0
642129596,0
651402944,0
649928388,0
651534024,0
649764553,0
647634632,0
648093387,0
651435724,0
647044813,0
643014347,0
641769160,0
650354385,0
643014354,0
642064081,0
650747613,0
651435743,0
641015520,0
650059490,0
649141997,0
640556782,0
650419954,0
643243770,0
651796219,0
644816637,0
651501315,0
640524037,0
651501324,0
649764621,0
651403023,0
652058391,0
649862935,0
649371419,0
643702556,0
644030237,0
648716062,0
650944292,0
651566888,0
644194089,0
651403051,0
641965873,0
648486707,0
642916150,0
651337527,0
649043769,0
646651708,0
648585021,0
641408828,0
650125125,0
651829062,0
648060747,0
640130901,0
643145565,0
650714978,0
648322914,0
640327526,0
649600873,0
642457450,0
649469804,0
650551149,0
650813296,0
647143282,0
650420086,0
649043830,0
640032641,0
650551174,0
640196490,0
652386197,0
651075485,0
650780575,0
644292511,0
640622496,0
651927461,0
650157994,0
647372718,0
649240500,0
646291381,0
651108278,0
640098231,0
650747836,0
643997630,0
651829183,0
649961409,0
652091336,0
651599819,0
642981841,0
642981843,0
644095959,0
651042779,0
647798747,0
649109471,0
646389729,0
649961442,0
649961446,0
650321899,0
649928688,0
649601012,0
641540087,0
645439481,0
643375100,0
639999996,0
643997694,0
646291456,0
648880129,0
651436034,0
649797634,0
644456452,0
643440641,0
644751366,0
642424842,0
640688140,0
642981912,0
650780704,0
649895968,0
652058658,0
648421409,0
646193188,0
649601063,0
642981927,0
652353577,0
650977321,0
641802284,0
644456494,0
649928751,0
650944561,0
651468853,0
644816949,0
642981943,0
642981945,0
641966141,0
651075646,0
651599937,0
652419138,0
644325445,0
648716359,0
650321999,0
650780752,0
639672404,0
651665494,0
642981978,0
651960411,0
648323165,0
643178593,0
639541347,0
643997798,0
641441896,0
651796585,0
640721001,0
647667823,0
645800048,0
642916463,0
644587634,0
642719857,0
651436155,0
648814716,0
641966205,0
651796610,0
642621570,0
641605764,0
650322056,0
640163978,0
644489355,0
652189837,0
641081490,0
643768473,0
645439643,0
647340188,0
651370653,0
642064542,0
651993253,0
647078056,0
646586543,0
642162869,0
650354873,0
650551482,0
644063419,0
642916538,0
640000190,0
647569599,0
648356034,0
651763909,0
652157126,0
647405765,0
650289352,0
651436236,0
641081552,0
649109714,0
651796691,0
652353748,0
646062299,0
651862239,0
640295135,0
649437411,0
650682597,0
643571941,0
640655591,0
639803621,0
651043050,0
645964014,0
652091633,0
646160627,0
651665655,0
644194555,0
644030719,0
645112066,0
649240837,0
644817158,0
651763978,0
650879242,0
651469068,0
650486029,0
641573135,0
651534608,0
649437457,0
650027283,0
651043097,0
646947097,0
642130204,0
641966372,0
649961765,0
644030758,0
642982183,0
652353834,0
639639858,0
651698489,0
641966393,0
646717755,0
650682686,0
649011523,0
650355012,0
650617163,0
650813789,0
650879329,0
643080547,0
651796840,0
651469168,0
650027381,0
640852351,0
647078277,0
646128010,0
651567502,0
651534735,0
645996945,0
652288402,0
643998098,0
649208212,0
645702043,0
642163102,0
650060191,0
649601439,0
640131492,0
651469222,0
641376678,0
639672749,0
649241006,0
651534773,0
649175481,0
649634236,0
649109951,0
641212871,0
651436489,0
651829706,0
643998153,0
652321228,0
650813900,0
642392529,0
651076058,0
649929178,0
643539421,0
650977758,0
650355167,0
646783457,0
647635429,0
651043302,0
639869418,0
647373299,0
651436536,0
646783480,0
639836664,0
651436542,0
645538307,0
645243395,0
650551829,0
647242261,0
649798167,0
651797025,0
651338273,0
650519073,0
647766564,0
643047984,0
651829815,0
645964343,0
649601599,0
642294335,0
648487489,0
651207235,0
640852547,0
642622030,0
651207249,0
648913495,0
648815191,0
640918105,0
642196058,0
644588123,0
641999450,0
649667166,0
651502177,0
640328290,0
646816356,0
640066149,0
647078503,0
649732712,0
642785896,0
643998321,0
650683000,0
652419705,0
641049209,0
640361082,0
641245822,0
649077377,0
641704580,0
639476361,0
643703435,0
651109005,0
652386960,0
648028816,0
645505686,0
648651416,0
651895457,0
647144097,0
650453667,0
649339557,0
646521518,0
652288689,0
649208497,0
651797171,0
648716980,0
648389299,0
640852657,0
648192696,0
651469501,0
641966783,0
650126017,0
650289860,0
642228936,0
650224329,0
645440202,0
641802952,0
648618700,0
649994960,0
650519249,0
639869652,0
651109077,0
640262873,0
651633378,0
641344227,0
651600617,0
652452590,0
647570159,0
647045872,0
645702390,0
644948728,0
642687738,0
641606395,0
643212028,0
646128381,0
645702397,0
649536259,0
650519300,0
639542022,0
649241351,0
649962249,0
649274125,0
639542029,0
643965711,0
648061712,0
645571344,0
651535124,0
646193941,0
651010838,0
645145364,0
645079829,0
649536282,0
641114908,0
641082143,0
644522784,0
647406369,0
647734052,0
641245993,0
650650410,0
639804202,0
650945338,0
643179322,0
640394045,0
649601855,0
650814272,0
642589514,0
640820046,0
640885585,0
639968081,0
647897941,0
641311575,0
640721758,0
649896800,0
650781538,0
645964642,0
641999725,0
649929582,0
641606512,0
649962355,0
651797364,0
645309301,0
648520571,0
646882174,0
650716035,0
650224518,0
645538698,0
641606538,0
644195214,0
648782745,0
646357914,0
644981658,0
649962396,0
652190622,0
651469727,0
646521759,0
650388387,0
645800872,0
643638184,0
649208749,0
650355634,0
651436985,0
645407673,0
650978235,0
644883389,0
649700290,0
649667522,0
642655179,0
648913868,0
651633614,0
652288976,0
651043797,0
648553430,0
649864157,0
649602018,0
644031460,0
648487912,0
651437035,0
650453998,0
641967093,0
652452860,0
650978302,0
651535363,0
651142147,0
641311753,0
649995275,0
651404301,0
651764760,0
649438232,0
643507225,0
643998757,0
651797542,0
651404326,0
650847273,0
650421290,0
648291376,0
652485683,0
640066621,0
649929797,0
651830342,0
650945611,0
644817995,0
644293710,0
646095962,0
651797596,0
650716254,0
644490337,0
640656486,0
649176168,0
647177322,0
640296048,0
646653044,0
651207798,0
647570550,0
641180795,0
652518525,0
644326529,0
652092553,0
645178505,0
651076753,0
649962643,0
650519709,0
651568288,0
651469984,0
649929889,0
642360483,0
640263332,0
650388649,0
651502762,0
644621483,0
646423724,0
651601077,0
652223670,0
645211317,0
640328886,0
650978490,0
651502782,0
648324289,0
645964997,0
641967303,0
651175115,0
650650834,0
642196690,0
650650836,0
647767257,0
643507417,0
642852063,0
644687077,0
650814694,0
641377511,0
651502825,0
646849776,0
652354801,0
640427257,0
640263418,0
644982013,0
647734533,0
645473545,0
643376395,0
644228364,0
650454289,0
640165137,0
652158227,0
650978579,0
651797792,0
649078049,0
647505184,0
647832867,0
642295074,0
643179813,0
651830571,0
640886060,0
643015982,0
643114287,0
651732273,0
650683708,0
650388796,0
650716478,0
646456639,0
646456641,0
646817098,0
643376459,0
652223820,0
645375315,0
651175255,0
652223832,0
643147095,0
640886112,0
640034147,0
645211493,0
647079272,0
641607020,0
647406958,0
639706484,0
649962870,0
643376508,0
641607037,0
643868032,0
644818308,0
643540356,0
652387718,0
650356106,0
641213836,0
646653331,0
649143717,0
651470248,0
651208106,0
651142571,0
650028461,0
652322232,0
649930169,0
648324542,0
643507648,0
649373127,0
651404745,0
642360778,0
647865808,0
641181138,0
649897427,0
651568600,0
640558558,0
641607139,0
649799143,0
642426351,0
645539313,0
651142642,0
641017331,0
650814969,0
652387835,0
648717820,0
651634174,0
649963006,0
644654592,0
651601412,0
644359685,0
646718982,0
641803782,0
647931401,0
649242122,0
652060171,0
645998097,0
650618394,0
645932575,0
652387880,0
644589100,0
648488493,0
651109935,0
641705521,0
642754098,0
641508914,0
651798068,0
651798070,0
649242167,0
644589110,0
650880573,0
646784582,0
650618443,0
649373262,0
647800404,0
651077211,0
650552925,0
645604958,0
641312351,0
642983522,0
651830883,0
650356326,0
651077225,0
645277290,0
650520173,0
649471601,0
649340529,0
645768819,0
640198263,0
649963128,0
651175546,0
640820858,0
640067197,0
647407233,0
652191364,0
645342852,0
643933830,0
649963145,0
651798159,0
651962002,0
649012887,0
649963163,0
640165534,0
651568808,0
648259241,0
646457009,0
651142834,0
645834422,0
651470520,0
651470523,0
651568835,0
651241157,0
650979019,0
650684107,0
644327115,0
644064971,0
640755405,0
649963216,0
649537232,0
648390352,0
651929299,0
643376850,0
651273942,0
651077339,0
651437796,0
647210727,0
640034537,0
639739628,0
645572344,0
646227709,0
640526079,0
652257025,0
640001801,0
650520332,0
647505677,0
648783632,0
644392720,0
643966743,0
642852642,0
647472934,0
647079718,0
648161064,0
651470641,0
643508023,0
646489913,0
645113666,0
650094404,0
645572421,0
647243592,0
641640268,0
650389325,0
645113678,0
647341908,0
641509210,0
649897825,0
649275241,0
649635692,0
639838061,0
651437945,0
646227833,0
649930623,0
649144191,0
651700099,0
650160003,0
640198531,0
650454920,0
640919432,0
639641481,0
652421006,0
646981519,0
652388240,0
650454928,0
641607567,0
647538588,0
646817692,0
644949920,0
650979233,0
649832356,0
651863973,0
646784940,0
652289967,0
648914865,0
650422199,0
640886733,0
650880975,0
650913745,0
640690131,0
649275348,0
648718299,0
651995101,0
650422237,0
650618847,0
651798500,0
640165863,0
651339760,0
646621168,0
649897977,0
650225660,0
647964669,0
647964668,0
649930751,0
643246081,0
652224517,0
650782726,0
646227973,0
640591882,0
646162445,0
647833614,0
649963541,0
651241495,0
647604248,0
650979353,0
649373721,0
648620057,0
640198690,0
641083428,0
647637030,0
645408806,0
650684456,0
650389549,0
642525229,0
652093487,0
651831346,0
646686778,0
652486718,0
652224586,0
646686795,0
644196432,0
643672144,0
648620119,0
652388440,0
647309399,0
652322910,0
645605476,0
650422385,0
649308274,0
645441650,0
644786295,0
644032637,0
645769347,0
645539971,0
652093573,0
646064263,0
652290186,0
646523021,0
650979472,0
648947857,0
652388505,0
651503772,0
652028064,0
649963684,0
641771686,0
651798695,0
650389683,0
649406644,0
651438261,0
648980661,0
648521907,0
647506101,0
651929785,0
644950202,0
643705020,0
646621374,0
639805630,0
651536576,0
648063168,0
647276736,0
651897029,0
641247429,0
650750152,0
641018059,0
649406669,0
649111764,0
646654167,0
652224730,0
649734370,0
651405540,0
640035052,0
644327663,0
646129909,0
640854264,0
648980731,0
652257535,0
650750207,0
650127618,0
651798787,0
649636103,0
646392078,0
642033939,0
649242903,0
650979610,0
649472288,0
648030498,0
643246382,0
647735603,0
644000055,0
645278008,0
645376314,0
651929917,0
641607997,0
651209023,0
650324289,0
641345858,0
640559426,0
651012422,0
640461128,0
652290377,0
646261074,0
641313106,0
642197844,0
640330070,0
645114204,0
650750301,0
640428389,0
645048682,0
650062190,0
642623856,0
652224881,0
642165106,0
650455412,0
650979703,0
650783096,0
650029434,0
649406843,0
645376378,0
643934587,0
651372926,0
640133500,0
640854406,0
645310855,0
645048712,0
640493959,0
652093840,0
641477015,0
645278112,0
651635110,0
649177514,0
649046444,0
647244206,0
650357174,0
644000189,0
644819390,0
650389953,0
648456643,0
651798982,0
651209158,0
641771980,0
652224973,0
652552664,0
642656730,0
649701857,0
651373027,0
649669093,0
651078118,0
643410411,0
641772016,0
640526832,0
651143666,0
650717683,0
650684914,0
648718838,0
644033016,0
640395771,0
642361853,0
651143679,0
650553859,0
642558467,0
652192267,0
642099735,0
644753944,0
645966370,0
645474851,0
652225068,0
647965234,0
649308728,0
641247806,0
650029637,0
649505349,0
652388936,0
642918997,0
643705431,0
641608279,0
649996889,0
649472601,0
649964126,0
644328031,0
640494176,0
649243235,0
649177707,0
641215084,0
652094061,0
648587886,0
651471471,0
650422896,0
646916718,0
646130297,0
647178875,0
649308801,0
652094084,0
646654599,0
644885129,0
650521231,0
649046673,0
640133778,0
640625300,0
640363156,0
652225176,0
646392472,0
650750618,0
651143837,0
649669279,0
650914467,0
650685095,0
643672743,0
651143850,0
649538222,0
652061369,0
640559802,0
652225211,0
649996988,0
640887494,0
646064840,0
641608396,0
648325839,0
651471568,0
652225236,0
644655833,0
649341659,0
644852443,0
645704426,0
652389100,0
643705581,0
643574513,0
649079539,0
645606132,0
652520181,0
650226423,0
643803902,0
642984716,0
646032144,0
641313564,0
651078431,0
641313572,0
650717992,0
649472810,0
647539499,0
641968941,0
651471667,0
652225334,0
649964348,0
649177917,0
640101181,0
639740736,0
641903426,0
643672902,0
640101196,0
649800526,0
649112399,0
647539534,0
645507921,0
646916963,0
651733860,0
642591595,0
649997164,0
651471727,0
651176815,0
649276276,0
639970171,0
644295553,0
647539592,0
644983688,0
650324874,0
643312531,0
642198422,0
647506847,0
647703457,0
640461736,0
642001834,0
647801774,0
644787123,0
649964475,0
647769021,0
641412032,0
640035779,0
641936331,0
650488783,0
649997265,0
649243610,0
646818782,0
652520423,0
651242472,0
643935215,0
640494575,0
651308027,0
644099076,0
640461828,0
645344263,0
645540872,0
642886668,0
650914829,0
649309200,0
650095634,0
645540885,0
650259482,0
649997339,0
640658467,0
651176996,0
651209768,0
642395176,0
642886707,0
646032437,0
650259510,0
651340859,0
650259515,0
639642691,0
650062916,0
645344324,0
651603014,0
649112648,0
639478856,0
651996235,0
651832398,0
640691282,0
649047134,0
647179358,0
640035934,0
642100321,0
643312739,0
652192868,0
649309289,0
645868653,0
641805422,0
648686709,0
641051768,0
651799674,0
644295802,0
652291199,0
651144327,0
649735306,0
641576075,0
651275409,0
646589590,0
645278873,0
651898011,0
651439259,0
652094624,0
646032548,0
642428072,0
645147817,0
640036019,0
650783924,0
646294709,0
641838265,0
652356794,0
649407681,0
639773890,0
651832515,0
647507140,0
641215684,0
652258504,0
642788552,0
650652874,0
640560331,0
641477843,0
645311701,0
650554590,0
639479006,0
642624738,0
651504869,0
651078887,0
648293607,0
651701483,0
651144427,0
650652910,0
642985206,0
644099320,0
640986364,0
641346816,0
649637123,0
649800966,0
651046154,0
642985234,0
641477908,0
647343381,0
648785175,0
639675676,0
644623655,0
646425896,0
650882346,0
644787526,0
645573959,0
643312970,0
640363853,0
650980686,0
650456403,0
650718548,0
644558170,0
641609050,0
647474528,0
651898210,0
652225893,0
648490348,0
651734393,0
652225915,0
651996546,0
642526595,0
650915206,0
640167305,0
641772940,0
640363918,0
645934483,0
642166163,0
648883606,0
650784151,0
651931033,0
643509658,0
652324252,0
644754844,0
648981918,0
651636136,0
648687019,0
651832757,0
651242933,0
640527799,0
648457656,0
651799996,0
651570620,0
651144641,0
651144642,0
651144643,0
650358209,0
643018187,0
641379791,0
647474640,0
641281497,0
650685916,0
651570655,0
652455393,0
646819298,0
650489317,0
651374056,0
652422634,0
648621546,0
645017067,0
645574125,0
650882544,0
650030577,0
649145842,0
651341299,0
650751475,0
648130034,0
641609206,0
645705215,0
641084930,0
646032900,0
647310853,0
651898374,0
643706377,0
642821648,0
647704083,0
652226069,0
649866775,0
649932315,0
650948124,0
643018271,0
651570722,0
647736870,0
650653232,0
643345968,0
642100787,0
649932340,0
648523316,0
652226118,0
646524487,0
646655560,0
649702994,0
646917714,0
646131287,0
649932377,0
651898460,0
649375331,0
640036452,0
650456677,0
641379941,0
642985579,0
640691820,0
645279342,0
650587761,0
640003700,0
648621687,0
652226173,0
639872639,0
651570819,0
649801347,0
642985605,0
640691846,0
642559628,0
647376537,0
651800221,0
641904285,0
650849953,0
642985635,0
645377708,0
646164143,0
642068145,0
640069300,0
649113271,0
641543871,0
645344964,0
646098631,0
640659159,0
646131419,0
646000351,0
647671523,0
651013860,0
650260199,0
650587887,0
650981104,0
650718962,0
643706612,0
641740532,0
649604854,0
648654583,0
650030845,0
651374336,0
651341569,0
649867010,0
652095241,0
650882826,0
648785673,0
647212814,0
642002705,0
640331541,0
648589080,0
651210523,0
650161950,0
651964197,0
652488486,0
651013938,0
652226357,0
642461494,0
640954167,0
647376697,0
643116869,0
650456904,0
649146191,0
649441116,0
651407197,0
642985822,0
650063711,0
650882913,0
642559845,0
648687470,0
642985847,0
645246840,0
650129283,0
646786949,0
650162054,0
652324743,0
642166662,0
652160905,0
642264975,0
639741839,0
642985879,0
651603866,0
651276187,0
642985897,0
648720298,0
643018666,0
652095405,0
642985901,0
650293169,0
649834420,0
645640120,0
646918073,0
648490938,0
640397240,0
651767740,0
644558789,0
651177930,0
644689872,0
651046871,0
650883033,0
646426590,0
640233454,0
650751985,0
643018741,0
645181436,0
642232317,0
650850303,0
649179137,0
650489858,0
640299011,0
651505671,0
641773576,0
651702283,0
649375756,0
644689933,0
648556559,0
648458258,0
647770139,0
642986015,0
641019937,0
639938597,0
640233511,0
644100137,0
650883115,0
652554286,0
649310257,0
650293300,0
652226613,0
651472957,0
642560067,0
649048134,0
652030026,0
649637968,0
643018841,0
650817634,0
648589418,0
650522732,0
640888942,0
641380465,0
642134130,0
639643766,0
639807607,0
643018877,0
652030082,0
647082119,0
644919431,0
643051656,0
643051665,0
650031252,0
646000790,0
647377047,0
650883224,0
648622240,0
642166947,0
651931820,0
643018928,0
641609908,0
651767993,0
649801914,0
648982718,0
646328515,0
640823492,0
652390598,0
651407567,0
648491216,0
643182805,0
651014358,0
648196310,0
651604186,0
648360156,0
651440350,0
649048293,0
645738729,0
642199786,0
650981611,0
643018995,0
649375988,0
641347830,0
648687863,0
648622328,0
649212155,0
643051777,0
643182850,0
652357896,0
647966990,0
650457362,0
650227987,0
648753431,0
639971608,0
640004378,0
651702555,0
651800861,0
643051805,0
650981665,0
646557988,0
650129707,0
643608877,0
642658606,0
649769263,0
648294704,0
642363694,0
646066492,0
644329791,0
651931970,0
652489027,0
650883394,0
647278916,0
644690249,0
649802066,0
640332118,0
649965912,0
652194140,0
651735388,0
646951262,0
640692580,0
650883429,0
652030315,0
646525295,0
650883440,0
640659824,0
650686838,0
640168310,0
651768185,0
647115139,0
641773956,0
643051909,0
650457484,0
651342224,0
645738897,0
652325269,0
640594326,0
652194204,0
651309468,0
650490275,0
646623653,0
649900455,0
648327592,0
642560433,0
648196531,0
647344564,0
651080117,0
643412408,0
644821434,0
642724285,0
651833792,0
646164932,0
651407816,0
648229321,0
646590920,0
650785233,0
643510741,0
648163799,0
645149146,0
640168414,0
652128737,0
649179625,0
641413610,0
650981869,0
643969520,0
651801081,0
642691582,0
650752511,0
650785282,0
651735556,0
648491526,0
646001169,0
641315349,0
645902871,0
643379736,0
643019293,0
639775267,0
649835044,0
651276838,0
643936807,0
651244073,0
650785321,0
650523178,0
649376298,0
646296109,0
650981938,0
643019316,0
652292670,0
650719806,0
647541318,0
645706311,0
651702857,0
642298447,0
652063312,0
643740241,0
642822736,0
644395603,0
640004687,0
645247574,0
648360539,0
643183196,0
651506269,0
642691677,0
639480426,0
652456556,0
639513198,0
650130033,0
649966201,0
651473531,0
651440774,0
640758408,0
649015955,0
644395676,0
651997853,0
640660125,0
644919968,0
651997857,0
641610407,0
647213736,0
639644328,0
649310890,0
645051051,0
651670191,0
647148213,0
641774261,0
649212608,0
643347136,0
644428482,0
643412676,0
649310920,0
651342537,0
649212618,0
647770826,0
649376460,0
644199117,0
641282762,0
651309775,0
651342552,0
650687193,0
649147099,0
643019484,0
651834077,0
651309792,0
651703017,0
650785516,0
648688368,0
651997950,0
649966339,0
641053452,0
650687254,0
649999126,0
647574294,0
650687257,0
650621721,0
644657953,0
652391202,0
646329129,0
649638701,0
644723503,0
651670323,0
641872693,0
639611705,0
643019581,0
639546175,0
650916673,0
650490691,0
649245513,0
652227402,0
641053515,0
647148366,0
640365391,0
640496465,0
649933654,0
650130264,0
651113307,0
652325731,0
643969893,0
650589031,0
651408233,0
644035440,0
651572081,0
647803761,0
640070523,0
640136063,0
649606020,0
648688518,0
652227463,0
652325768,0
647705480,0
644920201,0
643380104,0
649966480,0
646362004,0
652489621,0
650359702,0
644527008,0
649311137,0
641774497,0
651375524,0
645346212,0
648164262,0
647377831,0
649802664,0
640168873,0
642954159,0
648328112,0
639480753,0
647377845,0
643576760,0
649966522,0
650949565,0
642397119,0
640627651,0
642692040,0
650261451,0
652227534,0
651703246,0
650130382,0
640005077,0
641774551,0
651473911,0
642331642,0
649442300,0
641414147,0
650818567,0
650556425,0
647345171,0
651375636,0
642561045,0
648000540,0
650621981,0
644068381,0
651506719,0
645346341,0
648918055,0
649212972,0
645379116,0
651277358,0
648197167,0
651146288,0
650032177,0
647967793,0
641774639,0
641578040,0
650982457,0
649802811,0
642200640,0
648262725,0
644658246,0
642135120,0
649966674,0
642593875,0
643740772,0
644330601,0
643609719,0
640693367,0
649442429,0
642135165,0
641578113,0
647312520,0
652063881,0
644265102,0
650785935,0
648623249,0
651572373,0
643052694,0
647148696,0
639677592,0
644986018,0
651343018,0
641840306,0
647214259,0
651244724,0
649770164,0
646624437,0
647017655,0
643511490,0
651736260,0
646198469,0
650720455,0
650327240,0
645936331,0
639743181,0
643183826,0
644297942,0
649966808,0
646395100,0
650130656,0
649737443,0
647378148,0
644003048,0
639481071,0
650360048,0
643347698,0
651474164,0
649540856,0
642168056,0
652293370,0
646952189,0
647443721,0
649639182,0
643347729,0
641512722,0
639972626,0
649999636,0
642790677,0
645051672,0
649934107,0
641938720,0
652129578,0
651506987,0
640988463,0
652195120,0
642200882,0
640333108,0
645510459,0
644003131,0
640005438,0
647378239,0
650917184,0
644003135,0
650818885,0
652490059,0
647673164,0
648656218,0
645150043,0
646362461,0
643511652,0
640497001,0
643183978,0
647607661,0
650687855,0
643020144,0
650392946,0
651375998,0
647509377,0
640529794,0
646133126,0
646460808,0
647378313,0
652260748,0
649246095,0
644003217,0
651605394,0
649311635,0
644396435,0
649377180,0
650392989,0
640464284,0
649967007,0
644035999,0
652260775,0
643020200,0
651670955,0
642004396,0
645379502,0
644134327,0
647706044,0
651441597,0
645412290,0
639776198,0
652064201,0
645739981,0
642987470,0
650360272,0
647280080,0
649180631,0
650982872,0
650556894,0
645117408,0
643020257,0
652064234,0
648001003,0
648558068,0
643839476,0
649311741,0
648394238,0
650556929,0
644232705,0
650917379,0
651638285,0
642758162,0
649737747,0
648001054,0
651703845,0
649311782,0
642528807,0
651638312,0
649115181,0
645019186,0
641283634,0
642397751,0
649311802,0
649246272,0
644789833,0
649311823,0
640857682,0
650819155,0
651343445,0
651081303,0
640530010,0
652392032,0
651376225,0
647083618,0
643184226,0
651736683,0
640202347,0
650688110,0
647575153,0
651114100,0
647149175,0
642430585,0
652097147,0
649836157,0
649148030,0
640136830,0
640169601,0
646166146,0
650884739,0
650622600,0
649967240,0
640693903,0
644986512,0
647378577,0
644396691,0
648394392,0
643872409,0
641873565,0
640038567,0
649967275,0
647181999,0
647018161,0
648459961,0
646297274,0
651507389,0
650360509,0
642234050,0
652261059,0
648656582,0
650589895,0
640038600,0
651441866,0
640497356,0
648722128,0
641218257,0
651245266,0
651835095,0
645969623,0
650917593,0
649377505,0
647837411,0
647444202,0
650327791,0
651245301,0
643020534,0
645281527,0
641873660,0
640169724,0
642201343,0
650917632,0
648787712,0
639579908,0
648328966,0
649705228,0
640071440,0
650753809,0
643020561,0
642823954,0
651474710,0
649967391,0
648984354,0
651769637,0
650360614,0
652326695,0
644626216,0
642561833,0
641087281,0
651147060,0
641251126,0
640988982,0
651441977,0
642955069,0
649803582,0
641742657,0
652097350,0
650360647,0
651933513,0
644659018,0
646788940,0
647837522,0
652195667,0
645314387,0
651736917,0
651769687,0
642987865,0
651638619,0
647182178,0
651868012,0
642561902,0
641742703,0
646199153,0
649639796,0
640202613,0
648951671,0
643741559,0
649967484,0
649869189,0
642758536,0
646133641,0
640235403,0
641808269,0
652228494,0
650819474,0
649279381,0
640366485,0
647542686,0
649901987,0
647378856,0
651442090,0
641087404,0
651966382,0
647837614,0
650786739,0
640989108,0
651016127,0
651147208,0
642430922,0
649312206,0
642037710,0
646625237,0
646297567,0
642627551,0
650065894,0
645117926,0
649312233,0
649443306,0
651147248,0
644954096,0
651769842,0
647968755,0
640464893,0
643938302,0
644495360,0
640759812,0
645609477,0
640563205,0
645117962,0
639514642,0
649836572,0
643119133,0
650229796,0
647477284,0
642758692,0
647804973,0
643020851,0
649738295,0
641644603,0
643020860,0
650754112,0
644266060,0
640202829,0
651999316,0
652097621,0
648951893,0
645314646,0
639711318,0
650885209,0
645052507,0
642758751,0
639613023,0
652064868,0
643577956,0
652359784,0
644495472,0
652163187,0
650459251,0
652228726,0
640628859,0
643512449,0
648394884,0
652490886,0
651114632,0
649410696,0
650819725,0
651802769,0
646658215,0
648394920,0
644200618,0
649476272,0
641808569,0
641546428,0
644102350,0
642005200,0
645216468,0
645675222,0
642169047,0
649410776,0
647379171,0
645282023,0
643021033,0
649279724,0
642005233,0
651606267,0
641218811,0
650918141,0
651049216,0
647346435,0
648067335,0
644331791,0
644593936,0
641579283,0
649443609,0
644462873,0
642988313,0
652196128,0
652196136,0
652130602,0
644692266,0
652196144,0
648886578,0
644200754,0
652196156,0
652196161,0
643578176,0
643021120,0
652294472,0
651770187,0
649181516,0
650099022,0
652392783,0
650131791,0
641251664,0
640432465,0
648460627,0
644757847,0
640825689,0
646625630,0
643086688,0
644004198,0
650819944,0
648558954,0
640530795,0
646461805,0
639482224,0
646461814,0
640858490,0
640498047,0
650688902,0
651606407,0
647707017,0
650787210,0
640629131,0
648034701,0
647018897,0
651213202,0
639941010,0
651311510,0
641022365,0
646756767,0
651540897,0
646003105,0
647018919,0
645183911,0
642333111,0
644266424,0
642038205,0
651770303,0
650033612,0
646625741,0
648985045,0
645741013,0
645839319,0
640367061,0
646167002,0
640235997,0
649279968,0
652229093,0
647739878,0
643283430,0
648722923,0
652491248,0
647346674,0
647051769,0
651573761,0
640072203,0
652261905,0
645642769,0
649247251,0
652098068,0
643807761,0
652294683,0
652360225,0
645577249,0
643250723,0
648460838,0
642628137,0
645708330,0
640137782,0
642529854,0
647379519,0
639777342,0
651868737,0
645249601,0
644364870,0
647313993,0
651835979,0
650361420,0
645577293,0
642333262,0
651082321,0
641481301,0
640236123,0
646756960,0
650197606,0
641874540,0
646658672,0
649149045,0
649083513,0
641743487,0
642726529,0
648493700,0
652524166,0
651672208,0
646757011,0
651639449,0
648493726,0
648329892,0
644692645,0
649280166,0
652360359,0
648034983,0
647379629,0
651803320,0
640137914,0
650328763,0
646462139,0
644299454,0
640432834,0
650951364,0
642562757,0
640400100,0
649247461,0
648035046,0
645413607,0
643250929,0
650820341,0
642497273,0
651475706,0
652000003,0
648952580,0
649771788,0
639515404,0
649313038,0
651148048,0
647871259,0
652426012,0
640138026,0
651311917,0
649378606,0
649149230,0
649313075,0
650754868,0
640891707,0
651967307,0
647117647,0
649476947,0
640432994,0
645512040,0
640433000,0
648919915,0
649050995,0
646298486,0
650951543,0
648919933,0
641350527,0
641842048,0
648952706,0
652098444,0
650689420,0
640334734,0
644037521,0
648362902,0
651148189,0
643382174,0
650328993,0
650853287,0
649903015,0
647379880,0
650558382,0
639548335,0
650263476,0
646790071,0
650984376,0
645446583,0
652524474,0
639712187,0
649313212,0
650001343,0
649116608,0
650230720,0
645446594,0
645577667,0
650525636,0
649247685,0
649378758,0
644299714,0
651148235,0
652229581,0
646921168,0
648133585,0
643546065,0
650394579,0
648264662,0
650558424,0
651344860,0
651410401,0
651181040,0
645872626,0
645348339,0
651901942,0
642694137,0
644529151,0
646003716,0
645217284,0
648199175,0
652360712,0
652229648,0
651705363,0
649804827,0
652393512,0
651410472,0
642137135,0
652524595,0
650656819,0
650853429,0
651082810,0
650558523,0
644955195,0
652328011,0
645741643,0
649477203,0
644037716,0
641875029,0
647085143,0
642989143,0
642989152,0
651050082,0
646659173,0
648789094,0
639908969,0
651050091,0
652098673,0
645348478,0
642989187,0
648690823,0
646003848,0
645446793,0
647576714,0
642989191,0
650525845,0
651803806,0
642989214,0
651279520,0
650984612,0
651902117,0
651443365,0
639941798,0
642989225,0
647576747,0
645086379,0
651345070,0
651410607,0
643611823,0
651345073,0
648494263,0
648199353,0
650591422,0
645840063,0
649247941,0
649444551,0
647380177,0
642989271,0
652164313,0
640826590,0
650951904,0
